ABC6145,no
ABC6146,no
ABC6147,no
ABC6148,no
ABC6149,no
ABC6150,no
ABC6151,no
ABC6152,no
ABC6153,no
ABC6154,no
ABC6155,no
ABC6156,no
ABC6157,no
ABC6158,no
ABC6159,no
ABC6160,no
ABC6161,no
ABC6162,no
ABC6163,yes
ABC6164,no
ABC6165,no
ABC6166,no
ABC6167,no
ABC6168,no
ABC6169,no
ABC6170,no
ABC6171,no
ABC6172,no
ABC6173,no
ABC6174,no
ABC6175,no
ABC6176,no
ABC6177,no
ABC6178,no
ABC6179,no
ABC6180,no
ABC6181,no
ABC6182,no
ABC6183,no
ABC6184,no
ABC6185,yes
ABC6186,no
ABC6187,no
ABC6188,no
ABC6189,no
ABC6190,no
ABC6191,no
ABC6192,no
ABC6193,no
ABC6194,no
ABC6195,no
ABC6196,no
ABC6197,no
ABC6198,no
ABC6199,no
ABC6200,no
ABC6201,no
ABC6202,no
ABC6203,no
ABC6204,no
ABC6205,no
ABC6206,no
ABC6207,no
ABC6208,no
ABC6209,no
ABC6210,no
ABC6211,no
ABC6212,no
ABC6213,no
ABC6214,no
ABC6215,no
ABC6216,no
ABC6217,no
ABC6218,no
ABC6219,no
ABC6220,no
ABC6221,no
ABC6222,no
ABC6223,no
ABC6224,no
ABC6225,no
ABC6226,no
ABC6227,no
ABC6228,no
ABC6229,no
ABC6230,no
ABC6231,no
ABC6232,no
ABC6233,no
ABC6234,no
ABC6235,no
ABC6236,no
ABC6237,no
ABC6238,no
ABC6239,no
ABC6240,no
ABC6241,no
ABC6242,no
ABC6243,no
ABC6244,no
ABC6245,no
ABC6246,no
ABC6247,no
ABC6248,no
ABC6249,no
ABC6250,no
ABC6251,no
ABC6252,no
ABC6253,no
ABC6254,no
ABC6255,no
ABC6256,no
ABC6257,no
ABC6258,no
ABC6259,no
ABC6260,no
ABC6261,no
ABC6262,no
ABC6263,no
ABC6264,no
ABC6265,no
ABC6266,no
ABC6267,no
ABC6268,no
ABC6269,no
ABC6270,no
ABC6271,yes
ABC6272,no
ABC6273,no
ABC6274,no
ABC6275,no
ABC6276,no
ABC6277,no
ABC6278,no
ABC6279,no
ABC6280,no
ABC6281,no
ABC6282,no
ABC6283,no
ABC6284,no
ABC6285,no
ABC6286,no
ABC6287,no
ABC6288,no
ABC6289,no
ABC6290,no
ABC6291,no
ABC6292,no
ABC6293,no
ABC6294,no
ABC6295,no
ABC6296,no
ABC6297,no
ABC6298,no
ABC6299,no
ABC6300,no
ABC6301,no
ABC6302,no
ABC6303,no
ABC6304,no
ABC6305,no
ABC6306,no
ABC6307,no
ABC6308,no
ABC6309,no
ABC6310,no
ABC6311,no
ABC6312,no
ABC6313,yes
ABC6314,no
ABC6315,no
ABC6316,no
ABC6317,no
ABC6318,no
ABC6319,no
ABC6320,no
ABC6321,no
ABC6322,no
ABC6323,no
ABC6324,no
ABC6325,no
ABC6326,no
ABC6327,no
ABC6328,no
ABC6329,no
ABC6330,no
ABC6331,no
ABC6332,no
ABC6333,no
ABC6334,no
ABC6335,no
ABC6336,no
ABC6337,no
ABC6338,yes
ABC6339,no
ABC6340,no
ABC6341,no
ABC6342,no
ABC6343,no
ABC6344,no
ABC6345,no
ABC6346,no
ABC6347,no
ABC6348,no
ABC6349,no
ABC6350,no
ABC6351,no
ABC6352,no
ABC6353,no
ABC6354,no
ABC6355,no
ABC6356,no
ABC6357,no
ABC6358,no
ABC6359,no
ABC6360,no
ABC6361,no
ABC6362,no
ABC6363,no
ABC6364,no
ABC6365,no
ABC6366,no
ABC6367,no
ABC6368,no
ABC6369,no
ABC6370,no
ABC6371,no
ABC6372,no
ABC6373,no
ABC6374,no
ABC6375,no
ABC6376,no
ABC6377,no
ABC6378,no
ABC6379,no
ABC6380,no
ABC6381,no
ABC6382,no
ABC6383,no
ABC6384,no
ABC6385,no
ABC6386,no
ABC6387,no
ABC6388,no
ABC6389,no
ABC6390,no
ABC6391,no
ABC6392,yes
ABC6393,no
ABC6394,no
ABC6395,no
ABC6396,no
ABC6397,no
ABC6398,no
ABC6399,no
ABC6400,no
ABC6401,no
ABC6402,no
ABC6403,no
ABC6404,no
ABC6405,no
ABC6406,no
ABC6407,no
ABC6408,no
ABC6409,no
ABC6410,no
ABC6411,no
ABC6412,no
ABC6413,no
ABC6414,no
ABC6415,no
ABC6416,no
ABC6417,no
ABC6418,no
ABC6419,no
ABC6420,no
ABC6421,no
ABC6422,no
ABC6423,no
ABC6424,no
ABC6425,no
ABC6426,no
ABC6427,no
ABC6428,no
ABC6429,no
ABC6430,no
ABC6431,no
ABC6432,no
ABC6433,no
ABC6434,no
ABC6435,no
ABC6436,no
ABC6437,no
ABC6438,no
ABC6439,no
ABC6440,no
ABC6441,no
ABC6442,no
ABC6443,no
ABC6444,no
ABC6445,no
ABC6446,no
ABC6447,no
ABC6448,no
ABC6449,no
ABC6450,no
ABC6451,no
ABC6452,yes
ABC6453,no
ABC6454,no
ABC6455,no
ABC6456,no
ABC6457,no
ABC6458,no
ABC6459,no
ABC6460,no
ABC6461,no
ABC6462,no
ABC6463,no
ABC6464,no
ABC6465,no
ABC6466,no
ABC6467,no
ABC6468,no
ABC6469,no
ABC6470,no
ABC6471,no
ABC6472,no
ABC6473,no
ABC6474,no
ABC6475,no
ABC6476,no
ABC6477,no
ABC6478,no
ABC6479,no
ABC6480,no
ABC6481,no
ABC6482,no
ABC6483,no
ABC6484,no
ABC6485,no
ABC6486,no
ABC6487,no
ABC6488,no
ABC6489,no
ABC6490,no
ABC6491,no
ABC6492,no
ABC6493,no
ABC6494,no
ABC6495,no
ABC6496,no
ABC6497,no
ABC6498,no
ABC6499,no
ABC6500,no
ABC6501,no
ABC6502,no
ABC6503,no
ABC6504,no
ABC6505,no
ABC6506,no
ABC6507,no
ABC6508,no
ABC6509,no
ABC6510,no
ABC6511,no
ABC6512,no
ABC6513,no
ABC6514,no
ABC6515,no
ABC6516,no
ABC6517,no
ABC6518,no
ABC6519,no
ABC6520,no
ABC6521,no
ABC6522,no
ABC6523,no
ABC6524,no
ABC6525,no
ABC6526,no
ABC6527,no
ABC6528,no
ABC6529,no
ABC6530,no
ABC6531,no
ABC6532,no
ABC6533,no
ABC6534,no
ABC6535,no
ABC6536,no
ABC6537,no
ABC6538,no
ABC6539,no
ABC6540,no
ABC6541,no
ABC6542,no
ABC6543,no
ABC6544,no
ABC6545,no
ABC6546,no
ABC6547,no
ABC6548,no
ABC6549,no
ABC6550,no
ABC6551,no
ABC6552,no
ABC6553,no
ABC6554,no
ABC6555,no
ABC6556,no
ABC6557,no
ABC6558,no
ABC6559,no
ABC6560,no
ABC6561,no
ABC6562,no
ABC6563,no
ABC6564,no
ABC6565,no
ABC6566,no
ABC6567,no
ABC6568,no
ABC6569,no
ABC6570,no
ABC6571,no
ABC6572,no
ABC6573,no
ABC6574,no
ABC6575,no
ABC6576,no
ABC6577,no
ABC6578,no
ABC6579,no
ABC6580,no
ABC6581,no
ABC6582,no
ABC6583,no
ABC6584,no
ABC6585,no
ABC6586,no
ABC6587,no
ABC6588,no
ABC6589,no
ABC6590,no
ABC6591,no
ABC6592,no
ABC6593,no
ABC6594,no
ABC6595,no
ABC6596,no
ABC6597,no
ABC6598,no
ABC6599,yes
ABC6600,no
ABC6601,no
ABC6602,no
ABC6603,no
ABC6604,no
ABC6605,no
ABC6606,no
ABC6607,no
ABC6608,no
ABC6609,no
ABC6610,no
ABC6611,no
ABC6612,no
ABC6613,no
ABC6614,no
ABC6615,no
ABC6616,no
ABC6617,no
ABC6618,no
ABC6619,no
ABC6620,no
ABC6621,no
ABC6622,no
ABC6623,no
ABC6624,no
ABC6625,no
ABC6626,no
ABC6627,yes
ABC6628,no
ABC6629,no
ABC6630,no
ABC6631,no
ABC6632,yes
ABC6633,no
ABC6634,no
ABC6635,no
ABC6636,no
ABC6637,no
ABC6638,no
ABC6639,no
ABC6640,no
ABC6641,no
ABC6642,no
ABC6643,no
ABC6644,no
ABC6645,no
ABC6646,no
ABC6647,no
ABC6648,no
ABC6649,no
ABC6650,no
ABC6651,no
ABC6652,no
ABC6653,no
ABC6654,no
ABC6655,no
ABC6656,no
ABC6657,no
ABC6658,no
ABC6659,no
ABC6660,no
ABC6661,no
ABC6662,no
ABC6663,no
ABC6664,no
ABC6665,no
ABC6666,no
ABC6667,no
ABC6668,no
ABC6669,no
ABC6670,no
ABC6671,no
ABC6672,no
ABC6673,no
ABC6674,no
ABC6675,no
ABC6676,no
ABC6677,no
ABC6678,no
ABC6679,no
ABC6680,no
ABC6681,no
ABC6682,no
ABC6683,no
ABC6684,yes
ABC6685,no
ABC6686,no
ABC6687,no
ABC6688,no
ABC6689,no
ABC6690,no
ABC6691,no
ABC6692,no
ABC6693,no
ABC6694,no
ABC6695,no
ABC6696,no
ABC6697,no
ABC6698,no
ABC6699,no
ABC6700,no
ABC6701,no
ABC6702,no
ABC6703,no
ABC6704,no
ABC6705,no
ABC6706,no
ABC6707,no
ABC6708,no
ABC6709,no
ABC6710,no
ABC6711,no
ABC6712,no
ABC6713,no
ABC6714,no
ABC6715,no
ABC6716,no
ABC6717,no
ABC6718,no
ABC6719,no
ABC6720,no
ABC6721,no
ABC6722,no
ABC6723,no
ABC6724,no
ABC6725,no
ABC6726,no
ABC6727,no
ABC6728,no
ABC6729,no
ABC6730,no
ABC6731,no
ABC6732,no
ABC6733,no
ABC6734,no
ABC6735,no
ABC6736,no
ABC6737,no
ABC6738,no
ABC6739,no
ABC6740,no
ABC6741,no
ABC6742,no
ABC6743,no
ABC6744,no
ABC6745,no
ABC6746,no
ABC6747,no
ABC6748,no
ABC6749,no
ABC6750,no
ABC6751,no
ABC6752,yes
ABC6753,no
ABC6754,no
ABC6755,no
ABC6756,no
ABC6757,no
ABC6758,no
ABC6759,no
ABC6760,no
ABC6761,no
ABC6762,no
ABC6763,no
ABC6764,no
ABC6765,no
ABC6766,no
ABC6767,no
ABC6768,no
ABC6769,no
ABC6770,no
ABC6771,no
ABC6772,no
ABC6773,no
ABC6774,yes
ABC6775,yes
ABC6776,no
ABC6777,no
ABC6778,no
ABC6779,no
ABC6780,no
ABC6781,no
ABC6782,no
ABC6783,no
ABC6784,no
ABC6785,no
ABC6786,no
ABC6787,no
ABC6788,no
ABC6789,no
ABC6790,no
ABC6791,no
ABC6792,no
ABC6793,no
ABC6794,no
ABC6795,no
ABC6796,no
ABC6797,no
ABC6798,no
ABC6799,no
ABC6800,no
ABC6801,yes
ABC6802,no
ABC6803,no
ABC6804,no
ABC6805,no
ABC6806,no
ABC6807,no
ABC6808,no
ABC6809,no
ABC6810,no
ABC6811,no
ABC6812,no
ABC6813,no
ABC6814,no
ABC6815,no
ABC6816,no
ABC6817,no
ABC6818,no
ABC6819,no
ABC6820,no
ABC6821,no
ABC6822,yes
ABC6823,no
ABC6824,yes
ABC6825,no
ABC6826,no
ABC6827,no
ABC6828,no
ABC6829,no
ABC6830,no
ABC6831,no
ABC6832,no
ABC6833,no
ABC6834,no
ABC6835,no
ABC6836,no
ABC6837,no
ABC6838,no
ABC6839,yes
ABC6840,no
ABC6841,no
ABC6842,no
ABC6843,no
ABC6844,no
ABC6845,no
ABC6846,no
ABC6847,no
ABC6848,no
ABC6849,no
ABC6850,no
ABC6851,no
ABC6852,no
ABC6853,no
ABC6854,no
ABC6855,yes
ABC6856,no
ABC6857,no
ABC6858,no
ABC6859,no
ABC6860,no
ABC6861,no
ABC6862,no
ABC6863,no
ABC6864,no
ABC6865,no
ABC6866,no
ABC6867,no
ABC6868,no
ABC6869,no
ABC6870,no
ABC6871,no
ABC6872,no
ABC6873,no
ABC6874,no
ABC6875,yes
ABC6876,no
ABC6877,no
ABC6878,no
ABC6879,no
ABC6880,no
ABC6881,no
ABC6882,no
ABC6883,no
ABC6884,no
ABC6885,no
ABC6886,no
ABC6887,no
ABC6888,no
ABC6889,no
ABC6890,no
ABC6891,no
ABC6892,no
ABC6893,no
ABC6894,no
ABC6895,no
ABC6896,no
ABC6897,no
ABC6898,no
ABC6899,no
ABC6900,no
ABC6901,no
ABC6902,no
ABC6903,no
ABC6904,no
ABC6905,no
ABC6906,no
ABC6907,no
ABC6908,no
ABC6909,no
ABC6910,no
ABC6911,no
ABC6912,no
ABC6913,no
ABC6914,no
ABC6915,no
ABC6916,no
ABC6917,no
ABC6918,no
ABC6919,yes
ABC6920,no
ABC6921,no
ABC6922,no
ABC6923,no
ABC6924,no
ABC6925,no
ABC6926,no
ABC6927,no
ABC6928,no
ABC6929,no
ABC6930,no
ABC6931,no
ABC6932,no
ABC6933,no
ABC6934,no
ABC6935,no
ABC6936,no
ABC6937,no
ABC6938,no
ABC6939,no
ABC6940,no
ABC6941,no
ABC6942,no
ABC6943,no
ABC6944,no
ABC6945,no
ABC6946,no
ABC6947,no
ABC6948,no
ABC6949,no
ABC6950,no
ABC6951,no
ABC6952,no
ABC6953,no
ABC6954,no
ABC6955,no
ABC6956,no
ABC6957,no
ABC6958,no
ABC6959,no
ABC6960,no
ABC6961,no
ABC6962,no
ABC6963,no
ABC6964,no
ABC6965,no
ABC6966,no
ABC6967,no
ABC6968,no
ABC6969,no
ABC6970,no
ABC6971,no
ABC6972,no
ABC6973,no
ABC6974,no
ABC6975,no
ABC6976,no
ABC6977,no
ABC6978,no
ABC6979,no
ABC6980,no
ABC6981,no
ABC6982,no
ABC6983,no
ABC6984,no
ABC6985,no
ABC6986,no
ABC6987,no
ABC6988,no
ABC6989,no
ABC6990,no
ABC6991,no
ABC6992,no
ABC6993,no
ABC6994,no
ABC6995,no
ABC6996,no
ABC6997,no
ABC6998,no
ABC6999,no
ABC7000,no
ABC7001,no
ABC7002,no
ABC7003,no
ABC7004,no
ABC7005,no
ABC7006,no
ABC7007,no
ABC7008,no
ABC7009,no
ABC7010,no
ABC7011,no
ABC7012,no
ABC7013,no
ABC7014,no
ABC7015,no
ABC7016,no
ABC7017,no
ABC7018,no
ABC7019,no
ABC7020,no
ABC7021,no
ABC7022,no
ABC7023,no
ABC7024,no
ABC7025,no
ABC7026,no
ABC7027,no
ABC7028,no
ABC7029,no
ABC7030,no
ABC7031,no
ABC7032,no
ABC7033,no
ABC7034,no
ABC7035,no
ABC7036,no
ABC7037,no
ABC7038,no
ABC7039,no
ABC7040,no
ABC7041,no
ABC7042,no
ABC7043,no
ABC7044,no
ABC7045,no
ABC7046,no
ABC7047,no
ABC7048,no
ABC7049,yes
ABC7050,no
ABC7051,no
ABC7052,no
ABC7053,no
ABC7054,no
ABC7055,no
ABC7056,no
ABC7057,no
ABC7058,no
ABC7059,no
ABC7060,no
ABC7061,no
ABC7062,no
ABC7063,no
ABC7064,no
ABC7065,no
ABC7066,no
ABC7067,no
ABC7068,no
ABC7069,no
ABC7070,no
ABC7071,no
ABC7072,no
ABC7073,no
ABC7074,no
ABC7075,no
ABC7076,no
ABC7077,no
ABC7078,no
ABC7079,no
ABC7080,no
ABC7081,no
ABC7082,no
ABC7083,no
ABC7084,no
ABC7085,no
ABC7086,no
ABC7087,no
ABC7088,no
ABC7089,no
ABC7090,no
ABC7091,yes
ABC7092,no
ABC7093,no
ABC7094,no
ABC7095,no
ABC7096,no
ABC7097,no
ABC7098,no
ABC7099,no
ABC7100,no
ABC7101,no
ABC7102,no
ABC7103,no
ABC7104,no
ABC7105,no
ABC7106,no
ABC7107,no
ABC7108,no
ABC7109,no
ABC7110,no
ABC7111,no
ABC7112,no
ABC7113,no
ABC7114,no
ABC7115,no
ABC7116,no
ABC7117,no
ABC7118,no
ABC7119,no
ABC7120,no
ABC7121,no
ABC7122,no
ABC7123,no
ABC7124,yes
ABC7125,no
ABC7126,no
ABC7127,no
ABC7128,no
ABC7129,no
ABC7130,no
ABC7131,no
ABC7132,no
ABC7133,no
ABC7134,no
ABC7135,no
ABC7136,no
ABC7137,no
ABC7138,no
ABC7139,no
ABC7140,no
ABC7141,no
ABC7142,no
ABC7143,no
ABC7144,no
ABC7145,no
ABC7146,yes
ABC7147,no
ABC7148,no
ABC7149,no
ABC7150,no
ABC7151,no
ABC7152,no
ABC7153,no
ABC7154,no
ABC7155,no
ABC7156,no
ABC7157,no
ABC7158,no
ABC7159,no
ABC7160,no
ABC7161,no
ABC7162,no
ABC7163,no
ABC7164,no
ABC7165,yes
ABC7166,no
ABC7167,no
ABC7168,no
ABC7169,no
ABC7170,no
ABC7171,no
ABC7172,no
ABC7173,no
ABC7174,no
ABC7175,no
ABC7176,no
ABC7177,no
ABC7178,no
ABC7179,no
ABC7180,no
ABC7181,no
ABC7182,no
ABC7183,no
ABC7184,no
ABC7185,no
ABC7186,no
ABC7187,no
ABC7188,no
ABC7189,no
ABC7190,no
ABC7191,no
ABC7192,yes
ABC7193,no
ABC7194,no
ABC7195,no
ABC7196,no
ABC7197,no
ABC7198,no
ABC7199,no
ABC7200,no
ABC7201,no
ABC7202,no
ABC7203,no
ABC7204,no
ABC7205,no
ABC7206,no
ABC7207,no
ABC7208,no
ABC7209,no
ABC7210,no
ABC7211,no
ABC7212,no
ABC7213,no
ABC7214,no
ABC7215,no
ABC7216,no
ABC7217,no
ABC7218,no
ABC7219,no
ABC7220,no
ABC7221,no
ABC7222,no
ABC7223,no
ABC7224,no
ABC7225,no
ABC7226,no
ABC7227,no
ABC7228,no
ABC7229,no
ABC7230,no
ABC7231,no
ABC7232,no
ABC7233,no
ABC7234,no
ABC7235,no
ABC7236,no
ABC7237,no
ABC7238,no
ABC7239,no
ABC7240,no
ABC7241,no
ABC7242,no
ABC7243,yes
ABC7244,no
ABC7245,no
ABC7246,no
ABC7247,no
ABC7248,no
ABC7249,no
ABC7250,no
ABC7251,no
ABC7252,no
ABC7253,no
ABC7254,no
ABC7255,no
ABC7256,no
ABC7257,no
ABC7258,no
ABC7259,no
ABC7260,no
ABC7261,no
ABC7262,no
ABC7263,no
ABC7264,no
ABC7265,no
ABC7266,no
ABC7267,no
ABC7268,no
ABC7269,no
ABC7270,no
ABC7271,no
ABC7272,no
ABC7273,no
ABC7274,no
ABC7275,no
ABC7276,no
ABC7277,no
ABC7278,no
ABC7279,no
ABC7280,no
ABC7281,no
ABC7282,yes
ABC7283,no
ABC7284,no
ABC7285,no
ABC7286,no
ABC7287,no
ABC7288,no
ABC7289,no
ABC7290,no
ABC7291,no
ABC7292,no
ABC7293,no
ABC7294,no
ABC7295,no
ABC7296,no
ABC7297,no
ABC7298,no
ABC7299,no
ABC7300,no
ABC7301,no
ABC7302,no
ABC7303,no
ABC7304,no
ABC7305,no
ABC7306,no
ABC7307,no
ABC7308,no
ABC7309,no
ABC7310,no
ABC7311,no
ABC7312,no
ABC7313,no
ABC7314,no
ABC7315,no
ABC7316,no
ABC7317,no
ABC7318,no
ABC7319,no
ABC7320,no
ABC7321,no
ABC7322,no
ABC7323,no
ABC7324,no
ABC7325,yes
ABC7326,no
ABC7327,no
ABC7328,no
ABC7329,no
ABC7330,no
ABC7331,no
ABC7332,no
ABC7333,no
ABC7334,no
ABC7335,yes
ABC7336,no
ABC7337,no
ABC7338,no
ABC7339,no
ABC7340,no
ABC7341,no
ABC7342,no
ABC7343,no
ABC7344,no
ABC7345,no
ABC7346,no
ABC7347,no
ABC7348,no
ABC7349,yes
ABC7350,no
ABC7351,no
ABC7352,no
ABC7353,no
ABC7354,no
ABC7355,no
ABC7356,no
ABC7357,no
ABC7358,no
ABC7359,no
ABC7360,no
ABC7361,no
ABC7362,no
ABC7363,no
ABC7364,no
ABC7365,no
ABC7366,no
ABC7367,no
ABC7368,no
ABC7369,no
ABC7370,no
ABC7371,no
ABC7372,no
ABC7373,no
ABC7374,no
ABC7375,no
ABC7376,no
ABC7377,no
ABC7378,no
ABC7379,no
ABC7380,yes
ABC7381,no
ABC7382,no
ABC7383,no
ABC7384,no
ABC7385,no
ABC7386,no
ABC7387,no
ABC7388,no
ABC7389,no
ABC7390,no
ABC7391,no
ABC7392,no
ABC7393,no
ABC7394,no
ABC7395,no
ABC7396,no
ABC7397,no
ABC7398,no
ABC7399,no
ABC7400,no
ABC7401,no
ABC7402,no
ABC7403,no
ABC7404,no
ABC7405,no
ABC7406,no
ABC7407,no
ABC7408,no
ABC7409,no
ABC7410,no
ABC7411,no
ABC7412,no
ABC7413,no
ABC7414,no
ABC7415,no
ABC7416,no
ABC7417,no
ABC7418,no
ABC7419,no
ABC7420,no
ABC7421,no
ABC7422,no
ABC7423,no
ABC7424,no
ABC7425,no
ABC7426,no
ABC7427,no
ABC7428,no
ABC7429,no
ABC7430,no
ABC7431,no
ABC7432,no
ABC7433,no
ABC7434,no
ABC7435,no
ABC7436,no
ABC7437,no
ABC7438,no
ABC7439,no
ABC7440,no
ABC7441,no
ABC7442,no
ABC7443,no
ABC7444,no
ABC7445,no
ABC7446,no
ABC7447,no
ABC7448,no
ABC7449,no
ABC7450,no
ABC7451,no
ABC7452,no
ABC7453,no
ABC7454,no
ABC7455,no
ABC7456,no
ABC7457,no
ABC7458,yes
ABC7459,no
ABC7460,no
ABC7461,yes
ABC7462,no
ABC7463,no
ABC7464,no
ABC7465,yes
ABC7466,no
ABC7467,no
ABC7468,no
ABC7469,no
ABC7470,no
ABC7471,no
ABC7472,no
ABC7473,no
ABC7474,no
ABC7475,no
ABC7476,no
ABC7477,no
ABC7478,no
ABC7479,no
ABC7480,no
ABC7481,yes
ABC7482,yes
ABC7483,no
ABC7484,no
ABC7485,no
ABC7486,no
ABC7487,no
ABC7488,no
ABC7489,no
ABC7490,no
ABC7491,no
ABC7492,no
ABC7493,no
ABC7494,no
ABC7495,no
ABC7496,no
ABC7497,no
ABC7498,no
ABC7499,no
ABC7500,no
ABC7501,no
ABC7502,no
ABC7503,no
ABC7504,no
ABC7505,no
ABC7506,no
ABC7507,no
ABC7508,no
ABC7509,no
ABC7510,no
ABC7511,no
ABC7512,no
ABC7513,no
ABC7514,no
ABC7515,no
ABC7516,no
ABC7517,no
ABC7518,no
ABC7519,no
ABC7520,no
ABC7521,no
ABC7522,no
ABC7523,no
ABC7524,no
ABC7525,no
ABC7526,no
ABC7527,no
ABC7528,no
ABC7529,no
ABC7530,no
ABC7531,no
ABC7532,no
ABC7533,no
ABC7534,no
ABC7535,no
ABC7536,no
ABC7537,no
ABC7538,no
ABC7539,no
ABC7540,no
ABC7541,no
ABC7542,no
ABC7543,no
ABC7544,yes
ABC7545,no
ABC7546,no
ABC7547,no
ABC7548,no
ABC7549,no
ABC7550,no
ABC7551,no
ABC7552,no
ABC7553,no
ABC7554,no
ABC7555,no
ABC7556,yes
ABC7557,no
ABC7558,no
ABC7559,no
ABC7560,no
ABC7561,no
ABC7562,no
ABC7563,no
ABC7564,no
ABC7565,no
ABC7566,no
ABC7567,no
ABC7568,no
ABC7569,no
ABC7570,no
ABC7571,no
ABC7572,no
ABC7573,no
ABC7574,no
ABC7575,no
ABC7576,no
ABC7577,no
ABC7578,no
ABC7579,no
ABC7580,no
ABC7581,no
ABC7582,no
ABC7583,no
ABC7584,no
ABC7585,no
ABC7586,no
ABC7587,no
ABC7588,no
ABC7589,no
ABC7590,no
ABC7591,yes
ABC7592,no
ABC7593,no
ABC7594,no
ABC7595,no
ABC7596,no
ABC7597,no
ABC7598,no
ABC7599,no
ABC7600,no
ABC7601,no
ABC7602,no
ABC7603,no
ABC7604,no
ABC7605,no
ABC7606,no
ABC7607,no
ABC7608,no
ABC7609,no
ABC7610,no
ABC7611,no
ABC7612,yes
ABC7613,no
ABC7614,no
ABC7615,no
ABC7616,no
ABC7617,no
ABC7618,no
ABC7619,no
ABC7620,no
ABC7621,no
ABC7622,no
ABC7623,no
ABC7624,no
ABC7625,no
ABC7626,no
ABC7627,no
ABC7628,no
ABC7629,no
ABC7630,no
ABC7631,no
ABC7632,no
ABC7633,yes
ABC7634,no
ABC7635,no
ABC7636,yes
ABC7637,no
ABC7638,yes
ABC7639,no
ABC7640,no
ABC7641,no
ABC7642,no
ABC7643,no
ABC7644,no
ABC7645,no
ABC7646,no
ABC7647,no
ABC7648,no
ABC7649,no
ABC7650,no
ABC7651,no
ABC7652,no
ABC7653,no
ABC7654,no
ABC7655,no
ABC7656,no
ABC7657,no
ABC7658,no
ABC7659,no
ABC7660,yes
ABC7661,no
ABC7662,no
ABC7663,no
ABC7664,no
ABC7665,no
ABC7666,no
ABC7667,yes
ABC7668,no
ABC7669,yes
ABC7670,no
ABC7671,no
ABC7672,no
ABC7673,no
ABC7674,no
ABC7675,yes
ABC7676,no
ABC7677,no
ABC7678,no
ABC7679,no
ABC7680,no
ABC7681,no
ABC7682,no
ABC7683,no
ABC7684,no
ABC7685,no
ABC7686,no
ABC7687,no
ABC7688,no
ABC7689,no
ABC7690,no
ABC7691,no
ABC7692,no
ABC7693,no
ABC7694,no
ABC7695,no
ABC7696,no
ABC7697,no
ABC7698,no
ABC7699,no
ABC7700,no
ABC7701,no
ABC7702,no
ABC7703,no
ABC7704,no
ABC7705,no
ABC7706,no
ABC7707,no
ABC7708,no
ABC7709,no
ABC7710,no
ABC7711,no
ABC7712,no
ABC7713,no
ABC7714,no
ABC7715,no
ABC7716,no
ABC7717,no
ABC7718,no
ABC7719,no
ABC7720,no
ABC7721,no
ABC7722,no
ABC7723,no
ABC7724,no
ABC7725,no
ABC7726,no
ABC7727,no
ABC7728,no
ABC7729,yes
ABC7730,no
ABC7731,no
ABC7732,no
ABC7733,yes
ABC7734,no
ABC7735,no
ABC7736,no
ABC7737,no
ABC7738,no
ABC7739,no
ABC7740,yes
ABC7741,no
ABC7742,no
ABC7743,no
ABC7744,no
ABC7745,yes
ABC7746,no
ABC7747,no
ABC7748,no
ABC7749,no
ABC7750,no
ABC7751,no
ABC7752,no
ABC7753,no
ABC7754,no
ABC7755,no
ABC7756,no
ABC7757,no
ABC7758,no
ABC7759,no
ABC7760,no
ABC7761,no
ABC7762,no
ABC7763,no
ABC7764,yes
ABC7765,no
ABC7766,no
ABC7767,no
ABC7768,yes
ABC7769,no
ABC7770,no
ABC7771,no
ABC7772,no
ABC7773,no
ABC7774,no
ABC7775,no
ABC7776,no
ABC7777,no
ABC7778,no
ABC7779,no
ABC7780,no
ABC7781,no
ABC7782,no
ABC7783,no
ABC7784,no
ABC7785,no
ABC7786,no
ABC7787,no
ABC7788,no
ABC7789,no
ABC7790,no
ABC7791,no
ABC7792,no
ABC7793,no
ABC7794,no
ABC7795,no
ABC7796,yes
ABC7797,no
ABC7798,no
ABC7799,no
ABC7800,no
ABC7801,no
ABC7802,no
ABC7803,no
ABC7804,no
ABC7805,no
ABC7806,no
ABC7807,no
ABC7808,no
ABC7809,no
ABC7810,no
ABC7811,no
ABC7812,yes
ABC7813,no
ABC7814,no
ABC7815,no
ABC7816,no
ABC7817,no
ABC7818,no
ABC7819,no
ABC7820,no
ABC7821,no
ABC7822,yes
ABC7823,no
ABC7824,no
ABC7825,no
ABC7826,no
ABC7827,no
ABC7828,no
ABC7829,no
ABC7830,no
ABC7831,no
ABC7832,no
ABC7833,no
ABC7834,no
ABC7835,no
ABC7836,no
ABC7837,no
ABC7838,no
ABC7839,no
ABC7840,no
ABC7841,no
ABC7842,no
ABC7843,no
ABC7844,no
ABC7845,no
ABC7846,no
ABC7847,no
ABC7848,no
ABC7849,no
ABC7850,no
ABC7851,no
ABC7852,yes
ABC7853,no
ABC7854,no
ABC7855,no
ABC7856,no
ABC7857,no
ABC7858,no
ABC7859,no
ABC7860,no
ABC7861,no
ABC7862,no
ABC7863,no
ABC7864,no
ABC7865,no
ABC7866,no
ABC7867,yes
ABC7868,no
ABC7869,no
ABC7870,no
ABC7871,no
ABC7872,no
ABC7873,no
ABC7874,no
ABC7875,no
ABC7876,no
ABC7877,no
ABC7878,no
ABC7879,no
ABC7880,no
ABC7881,no
ABC7882,no
ABC7883,no
ABC7884,no
ABC7885,no
ABC7886,no
